"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Series","Number of LABs/CLBs","Number of Logic Elements/Cells","Total RAM Bits","Number of I/O","Number of Gates","Voltage - Supply","Mounting Type","Operating Temperature","Package / Case","Supplier Device Package"
"http://www.xilinx.com/support/documentation/data_sheets/ds001.pdf","http://media.digikey.com/Renders/Xilinx%20Renders/122;PK007;PQ,PQG;208.jpg","122-1308-ND","XC2S150-5PQG208C","Xilinx Inc.","IC FPGA 140 I/O 208PQFP",408,0,"41.81000",100,1,"Spartan®-II","864","3888","49152","140","150000","2.375 V ~ 2.625 V","Surface Mount","0°C ~ 85°C","208-BFQFP","208-PQFP (28x28)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Photos/Xilinx%20Photos/324-CSPBGA.JPG","122-1671-ND","XC6SLX16-2CSG324C","Xilinx Inc.","IC FPGA 232 I/O 324CSPBGA",470,0,"43.90000",100,1,"Spartan® 6 LX","1139","14579","589824","232","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","324-LFBGA, CSPBGA","324-CSPBGA (15x15)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK053-256.jpg","122-1752-ND","XC6SLX16-2FTG256I","Xilinx Inc.","IC FPGA 186 I/O 256FTBGA",226,0,"43.90000",100,1,"Spartan® 6 LX","1139","14579","589824","186","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","256-LBGA","256-FTBGA (17x17)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP3EAFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/LFE3-17EA-6LMG328C.jpg","220-1319-ND","LFE3-17EA-6MG328C","Lattice Semiconductor Corporation","IC FPGA 116 I/O 328BGA",141,0,"36.78030",100,1,"ECP3","2125","17000","716800","116","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","328-LFBGA, CSBGA","328-CSBGA (10x10)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Photos/Xilinx%20Photos/XC6SLX16-L1CPG196I.JPG","122-1767-ND","XC6SLX16-L1CPG196I","Xilinx Inc.","IC FPGA 106 I/O 196CSBGA",284,0,"46.31000",100,1,"Spartan® 6 LX","1139","14579","589824","106","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","196-TFBGA, CSBGA","196-CSPBGA (8x8)"
"http://www.xilinx.com/support/documentation/data_sheets/ds099.pdf","http://media.digikey.com/Renders/Xilinx%20Renders/122;PK007;PQ,PQG;208.jpg","122-1519-ND","XC3S400-4PQG208C","Xilinx Inc.","IC FPGA 141 I/O 208PQFP",1015,0,"37.62930",100,1,"Spartan®-3","896","8064","294912","141","400000","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","208-BFQFP","208-PQFP (28x28)"
"http://www.xilinx.com/support/documentation/data_sheets/ds529.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK083-400.jpg","122-1547-ND","XC3S400A-4FGG400C","Xilinx Inc.","IC FPGA 311 I/O 400FBGA",255,0,"47.66000",100,1,"Spartan®-3A","896","8064","368640","311","400000","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","400-BGA","400-FBGA (21x21)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP3EAFamilyDataSheet.pdf","http://media.digikey.com/Renders/Lattice%20Semi%20Corp%20Renders/256BGA.jpg","220-1546-ND","LFE3-17EA-6FTN256C","Lattice Semiconductor Corporation","IC FPGA 133 I/O 256BGA",190,0,"38.45810",100,1,"ECP3","2125","17000","716800","133","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-BGA","256-FTBGA (17x17)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK053-256.jpg","122-1730-ND","XC6SLX16-3FTG256I","Xilinx Inc.","IC FPGA 186 I/O 256FTBGA",332,0,"48.29000",100,1,"Spartan® 6 LX","1139","14579","589824","186","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","256-LBGA","256-FTBGA (17x17)"
"http://www.xilinx.com/support/documentation/data_sheets/ds099.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK053-256.jpg","122-1342-ND","XC3S400-4FTG256C","Xilinx Inc.","IC FPGA 173 I/O 256FTBGA",868,0,"39.92890",100,1,"Spartan®-3","896","8064","294912","173","400000","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FTBGA (17x17)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK053-256.jpg","122-1753-ND","XC6SLX25-2FTG256C","Xilinx Inc.","IC FPGA 186 I/O 256FTBGA",1019,0,"50.80000",100,1,"Spartan® 6 LX","1879","24051","958464","186","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FTBGA (17x17)"
"http://www.xilinx.com/support/documentation/data_sheets/ds001.pdf","http://media.digikey.com/Renders/Xilinx%20Renders/122;PK007;PQ,PQG;208.jpg","122-1314-ND","XC2S200-5PQG208C","Xilinx Inc.","IC FPGA 140 I/O 208PQFP",384,0,"50.80000",100,1,"Spartan®-II","1176","5292","57344","140","200000","2.375 V ~ 2.625 V","Surface Mount","0°C ~ 85°C","208-BFQFP","208-PQFP (28x28)"
"http://www.xilinx.com/support/documentation/data_sheets/ds181_Artix_7_Data_Sheet.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK053-256.jpg","122-1910-ND","XC7A35T-1FTG256C","Xilinx Inc.","IC FPGA ARTIX7 256BGA",118,0,"51.32000",100,1,"Artix-7","2600","33208","1843200","170","-","0.95 V ~ 1.05 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FTBGA (17x17)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP3EAFamilyDataSheet.pdf","http://media.digikey.com/Renders/Lattice%20Semi%20Corp%20Renders/256BGA.jpg","220-1078-ND","LFE3-17EA-7FTN256C","Lattice Semiconductor Corporation","IC FPGA 133 I/O 256BGA",109,0,"42.30390",100,1,"ECP3","2125","17000","716800","133","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-BGA","256-FTBGA (17x17)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/LatticeXP2/LatticeXP2FamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/LFXP2-17E-5QN208C.jpg","220-1245-ND","LFXP2-17E-5QN208C","Lattice Semiconductor Corporation","IC FPGA 146 I/O 208PQFP",313,0,"43.54820",100,1,"XP2","2125","17000","282624","146","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","208-BFQFP","208-PQFP (28x28)"
"http://www.xilinx.com/support/documentation/data_sheets/ds312.pdf","http://media.digikey.com/Renders/Xilinx%20Renders/122;PK007;PQ,PQG;208.jpg","122-1520-ND","XC3S500E-4PQG208C","Xilinx Inc.","IC FPGA 158 I/O 208PQFP",325,0,"54.25000",100,1,"Spartan®-3E","1164","10476","368640","158","500000","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","208-BFQFP","208-PQFP (28x28)"
"http://www.xilinx.com/support/documentation/data_sheets/ds557.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK083-400.jpg","122-1554-ND","XC3S400AN-4FGG400C","Xilinx Inc.","IC FPGA 311 I/O 400FBGA",313,0,"54.67000",100,1,"Spartan®-3AN","896","8064","368640","311","400000","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","400-BGA","400-FBGA (21x21)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/LatticeXP2/LatticeXP2FamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/LFXP2-30E-5FTN256I.JPG","220-1781-ND","LFXP2-17E-5FTN256C","Lattice Semiconductor Corporation","IC FPGA 201 I/O 256BGA",130,0,"44.20790",100,1,"XP2","2125","17000","282624","201","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FTBGA (17x17)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Photos/Xilinx%20Photos/324-CSPBGA.JPG","122-1729-ND","XC6SLX16-3CSG324I","Xilinx Inc.","IC FPGA 232 I/O 324CSPBGA",418,0,"55.50000",100,1,"Spartan® 6 LX","1139","14579","589824","232","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","324-LFBGA, CSPBGA","324-CSPBGA (15x15)"
"http://www.xilinx.com/support/documentation/data_sheets/ds099.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK053-256.jpg","122-1716-ND","XC3S400-4FTG256I","Xilinx Inc.","IC FPGA 173 I/O 256FTBGA",348,0,"45.88690",100,1,"Spartan®-3","896","8064","294912","173","400000","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","256-LBGA","256-FTBGA (17x17)"
"http://www.xilinx.com/support/documentation/data_sheets/ds001.pdf","http://media.digikey.com/Renders/Xilinx%20Renders/122;PK007;PQ,PQG;208.jpg","122-1315-ND","XC2S200-5PQG208I","Xilinx Inc.","IC FPGA 140 I/O 208PQFP",472,0,"58.43000",100,1,"Spartan®-II","1176","5292","57344","140","200000","2.375 V ~ 2.625 V","Surface Mount","-40°C ~ 100°C","208-BFQFP","208-PQFP (28x28)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK053-256.jpg","122-1754-ND","XC6SLX25-2FTG256I","Xilinx Inc.","IC FPGA 186 I/O 256FTBGA",189,0,"58.43000",100,1,"Spartan® 6 LX","1879","24051","958464","186","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","256-LBGA","256-FTBGA (17x17)"
"http://www.xilinx.com/support/documentation/data_sheets/ds312.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK053-256.jpg","122-1485-ND","XC3S500E-4FTG256C","Xilinx Inc.","IC FPGA 190 I/O 256FTBGA",592,0,"59.68000",100,1,"Spartan®-3E","1164","10476","368640","190","500000","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FTBGA (17x17)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Photos/Xilinx%20Photos/324-CSPBGA.JPG","122-1768-ND","XC6SLX25-2CSG324C","Xilinx Inc.","IC FPGA 226 I/O 324CSPBGA",142,0,"61.88000",100,1,"Spartan® 6 LX","1879","24051","958464","226","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","324-LFBGA, CSPBGA","324-CSPBGA (15x15)"
"http://www.xilinx.com/support/documentation/data_sheets/ds312.pdf","http://media.digikey.com/Renders/Xilinx%20Renders/122;PK007;PQ,PQG;208.jpg","122-1719-ND","XC3S500E-5PQG208C","Xilinx Inc.","IC FPGA 158 I/O 208PQFP",189,0,"62.40000",100,1,"Spartan®-3E","1164","10476","368640","158","500000","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","208-BFQFP","208-PQFP (28x28)"
"http://www.xilinx.com/support/documentation/data_sheets/ds312.pdf","http://media.digikey.com/Renders/Xilinx%20Renders/122;PK007;PQ,PQG;208.jpg","122-1718-ND","XC3S500E-4PQG208I","Xilinx Inc.","IC FPGA 158 I/O 208PQFP",101,0,"62.40000",100,1,"Spartan®-3E","1164","10476","368640","158","500000","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","208-BFQFP","208-PQFP (28x28)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/LatticeXP2/LatticeXP2FamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/LFXP2-30E-5FTN256I.JPG","220-1121-ND","LFXP2-17E-5FTN256I","Lattice Semiconductor Corporation","IC FPGA 201 I/O 256BGA",1862,0,"52.97420",100,1,"XP2","2125","17000","282624","201","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","256-LBGA","256-FTBGA (17x17)"
"http://www.xilinx.com/support/documentation/data_sheets/ds181_Artix_7_Data_Sheet.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK053-256.jpg","122-1912-ND","XC7A35T-2FTG256I","Xilinx Inc.","IC FPGA ARTIX7 256BGA",138,0,"67.84000",100,1,"Artix-7","2600","33208","1843200","170","-","0.95 V ~ 1.05 V","Surface Mount","-40°C ~ 100°C","256-LBGA","256-FTBGA (17x17)"
"http://www.xilinx.com/support/documentation/data_sheets/ds312.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK071-320.jpg","122-1526-ND","XC3S500E-4FGG320C","Xilinx Inc.","IC FPGA 232 I/O 320FBGA",128,0,"68.67000",100,1,"Spartan®-3E","1164","10476","368640","232","500000","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","320-BGA","320-FBGA (19x19)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Renders/xilinx%20renders/122; PK081; FG, FGG; 484.jpg","122-1769-ND","XC6SLX25-2FGG484C","Xilinx Inc.","IC FPGA 266 I/O 484FBGA",380,0,"71.18000",100,1,"Spartan® 6 LX","1879","24051","958464","266","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-BBGA","484-FBGA (23x23)"
"http://www.xilinx.com/support/documentation/data_sheets/ds529.pdf","http://media.digikey.com/Renders/xilinx%20renders/122; PK081; FG, FGG; 484.jpg","122-1549-ND","XC3S700A-4FGG484C","Xilinx Inc.","IC FPGA 372 I/O 484FBGA",143,0,"73.27000",100,1,"Spartan®-3A","1472","13248","368640","372","700000","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-BBGA","484-FBGA (23x23)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Photos/Xilinx%20Photos/324-CSPBGA.JPG","122-1673-ND","XC6SLX45-2CSG324C","Xilinx Inc.","IC FPGA 218 I/O 324CSPBGA",280,0,"81.74000",100,1,"Spartan® 6 LX","3411","43661","2138112","218","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","324-LFBGA, CSPBGA","324-CSPBGA (15x15)"
"http://www.xilinx.com/support/documentation/data_sheets/ds312.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK053-256.jpg","122-1529-ND","XC3S1200E-4FTG256C","Xilinx Inc.","IC FPGA 190 I/O 256FTBGA",281,0,"82.89000",100,1,"Spartan®-3E","2168","19512","516096","190","1200000","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FTBGA (17x17)"
"http://www.xilinx.com/support/documentation/data_sheets/ds099.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK053-256.jpg","122-1335-ND","XC3S1000-4FTG256C","Xilinx Inc.","IC FPGA 173 I/O 256FTBGA",109,0,"68.77810",100,1,"Spartan®-3","1920","17280","442368","173","1000000","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FTBGA (17x17)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Renders/xilinx%20renders/122; PK081; FG, FGG; 484.jpg","122-1733-ND","XC6SLX25T-2FGG484C","Xilinx Inc.","IC FPGA 250 I/O 484FBGA",192,0,"87.38000",100,1,"Spartan® 6 LXT","1879","24051","958464","250","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-BBGA","484-FBGA (23x23)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Photos/Xilinx%20Photos/324-CSPBGA.JPG","122-1732-ND","XC6SLX25T-2CSG324I","Xilinx Inc.","IC FPGA 190 I/O 324CSPBGA",98,0,"87.38000",100,1,"Spartan® 6 LXT","1879","24051","958464","190","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","324-LFBGA, CSPBGA","324-CSPBGA (15x15)"
"http://www.xilinx.com/support/documentation/data_sheets/ds099.pdf","http://media.digikey.com/Renders/Xilinx%20Renders/122;-PK034;-FG,-FGG;-456.jpg","122-1341-ND","XC3S400-4FGG456C","Xilinx Inc.","IC FPGA 264 I/O 456FBGA",118,0,"69.40520",100,1,"Spartan®-3","896","8064","294912","264","400000","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","456-BBGA","456-FBGA (23x23)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Photos/Xilinx%20Photos/324-CSPBGA.JPG","122-1735-ND","XC6SLX45-3CSG324C","Xilinx Inc.","IC FPGA 218 I/O 324CSPBGA",455,0,"89.89000",100,1,"Spartan® 6 LX","3411","43661","2138112","218","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","324-LFBGA, CSPBGA","324-CSPBGA (15x15)"
"http://www.xilinx.com/support/documentation/data_sheets/ds557.pdf","http://media.digikey.com/Renders/xilinx%20renders/122; PK081; FG, FGG; 484.jpg","122-1598-ND","XC3S700AN-4FGG484I","Xilinx Inc.","IC FPGA 372 I/O 484FBGA",640,0,"92.92000",100,1,"Spartan®-3AN","1472","13248","368640","372","700000","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","484-BBGA","484-FBGA (23x23)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Renders/xilinx%20renders/122; PK081; FG, FGG; 484.jpg","122-1674-ND","XC6SLX45-2FGG484C","Xilinx Inc.","IC FPGA 316 I/O 484FBGA",500,0,"93.97000",100,1,"Spartan® 6 LX","3411","43661","2138112","316","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-BBGA","484-FBGA (23x23)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Photos/Xilinx%20Photos/324-CSPBGA.JPG","122-1791-ND","XC6SLX45-2CSG324I","Xilinx Inc.","IC FPGA 218 I/O 324CSPBGA",178,0,"93.97000",100,1,"Spartan® 6 LX","3411","43661","2138112","218","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","324-LFBGA, CSPBGA","324-CSPBGA (15x15)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK223-CS484.jpg","122-1771-ND","XC6SLX45-2CSG484C","Xilinx Inc.","IC FPGA 320 I/O 484CSPBGA",134,0,"93.97000",100,1,"Spartan® 6 LX","3411","43661","2138112","320","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-FBGA, CSPBGA","484-CSPBGA (19x19)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK223-CS484.jpg","122-1736-ND","XC6SLX45-3CSG484C","Xilinx Inc.","IC FPGA 320 I/O 484CSPBGA",578,0,"103.38000",100,1,"Spartan® 6 LX","3411","43661","2138112","320","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-FBGA, CSPBGA","484-CSPBGA (19x19)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Renders/xilinx%20renders/122; PK081; FG, FGG; 484.jpg","122-1772-ND","XC6SLX45-3FGG484C","Xilinx Inc.","IC FPGA 316 I/O 484FBGA",144,0,"103.38000",100,1,"Spartan® 6 LX","3411","43661","2138112","316","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-BBGA","484-FBGA (23x23)"
"http://www.xilinx.com/support/documentation/data_sheets/ds181_Artix_7_Data_Sheet.pdf","http://media.digikey.com/Renders/xilinx%20renders/122; PK081; FG, FGG; 484.jpg","122-1911-ND","XC7A35T-2FGG484I","Xilinx Inc.","IC FPGA ARTIX7 484BGA",46,0,"104.63000",100,1,"Artix-7","2600","33208","1843200","250","-","0.95 V ~ 1.05 V","Surface Mount","-40°C ~ 100°C","484-BBGA","484-FBGA (23x23)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Photos/Xilinx%20Photos/324-CSPBGA.JPG","122-1774-ND","XC6SLX45T-2CSG324C","Xilinx Inc.","IC FPGA 190 I/O 324CSPBGA",70,0,"104.84000",100,1,"Spartan® 6 LXT","3411","43661","2138112","190","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","324-LFBGA, CSPBGA","324-CSPBGA (15x15)"
"http://www.xilinx.com/support/documentation/data_sheets/ds181_Artix_7_Data_Sheet.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK053-256.jpg","122-1918-ND","XC7A50T-2FTG256I","Xilinx Inc.","IC FPGA ARTIX7 256BGA",98,0,"105.05000",100,1,"Artix-7","4075","52160","2764800","170","-","0.95 V ~ 1.05 V","Surface Mount","-40°C ~ 100°C","256-LBGA","256-FTBGA (17x17)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Renders/xilinx%20renders/122; PK081; FG, FGG; 484.jpg","122-1755-ND","XC6SLX45-2FGG484I","Xilinx Inc.","IC FPGA 316 I/O 484FBGA",561,0,"108.08000",100,1,"Spartan® 6 LX","3411","43661","2138112","316","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","484-BBGA","484-FBGA (23x23)"
"http://www.xilinx.com/support/documentation/data_sheets/ds312.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK083-400.jpg","122-1480-ND","XC3S1200E-4FGG400C","Xilinx Inc.","IC FPGA 304 I/O 400FBGA",112,0,"109.54000",100,1,"Spartan®-3E","2168","19512","516096","304","1200000","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","400-BGA","400-FBGA (21x21)"
"http://www.xilinx.com/support/documentation/data_sheets/ds181_Artix_7_Data_Sheet.pdf","http://media.digikey.com/Renders/xilinx%20renders/122; PK081; FG, FGG; 484.jpg","122-1914-ND","XC7A50T-1FGG484C","Xilinx Inc.","IC FPGA ARTIX7 484BGA",48,0,"115.19000",100,1,"Artix-7","4075","52160","2764800","250","-","0.95 V ~ 1.05 V","Surface Mount","0°C ~ 85°C","484-BBGA","484-FBGA (23x23)"
"http://www.xilinx.com/support/documentation/data_sheets/ds099.pdf","http://media.digikey.com/Renders/Xilinx%20Renders/122;-PK034;-FG,-FGG;-456.jpg","122-1333-ND","XC3S1000-4FGG456C","Xilinx Inc.","IC FPGA 333 I/O 456FBGA",254,0,"91.56470",100,1,"Spartan®-3","1920","17280","442368","333","1000000","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","456-BBGA","456-FBGA (23x23)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP3EAFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/484FPBGA.jpg","220-1080-ND","LFE3-35EA-7FN484C","Lattice Semiconductor Corporation","IC FPGA 295 I/O 484BGA",35,0,"95.14610",100,1,"ECP3","4125","33000","1358848","295","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-BBGA","484-FPBGA (23x23)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Renders/xilinx%20renders/122; PK081; FG, FGG; 484.jpg","122-1775-ND","XC6SLX45T-2FGG484C","Xilinx Inc.","IC FPGA 296 I/O 484FBGA",87,0,"120.62000",100,1,"Spartan® 6 LXT","3411","43661","2138112","296","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-BBGA","484-FBGA (23x23)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP3EAFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/484FPBGA.jpg","220-1764-ND","LFE3-35EA-8FN484C","Lattice Semiconductor Corporation","IC FPGA 295 I/O 484BGA",105,0,"103.85570",100,1,"ECP3","4125","33000","1358848","295","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-BBGA","484-FPBGA (23x23)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP3EAFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/484FPBGA.jpg","220-1763-ND","LFE3-35EA-7FN484I","Lattice Semiconductor Corporation","IC FPGA 295 I/O 484BGA",98,0,"103.85570",100,1,"ECP3","4125","33000","1358848","295","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","484-BBGA","484-FPBGA (23x23)"
"http://www.xilinx.com/support/documentation/data_sheets/ds610.pdf","http://media.digikey.com/Renders/xilinx%20renders/B-676.jpg","122-1538-ND","XC3SD1800A-4FGG676C","Xilinx Inc.","IC FPGA 519 I/O 676FBGA",114,0,"129.72000",100,1,"Spartan®-3A DSP","4160","37440","1548288","519","1800000","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","676-BGA","676-FBGA (27x27)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK223-CS484.jpg","122-1756-ND","XC6SLX45T-3CSG484C","Xilinx Inc.","IC FPGA 296 I/O 484CSPBGA",76,0,"132.64000",100,1,"Spartan® 6 LXT","3411","43661","2138112","296","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-FBGA, CSPBGA","484-CSPBGA (19x19)"
