"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Packaging","Series","Color","CCT (K)","Flux @ 85°C, Current - Test","Flux @ 25°C, Current - Test","Current - Test","Voltage - Forward (Vf) (Typ)","Lumens/Watt @ Current - Test","CRI (Color Rendering Index)","Current - Max","Viewing Angle","Mounting Type","Package / Case"
"http://www.osram-os.com/Graphics/XPic6/00089171_0.pdf","http://media.digikey.com/photos/Osram%20Opto%20Photos/LUW%20W5AM-KYLX-7P7R-Z.JPG","475-2810-6-ND","LUW W5AM-KZLY-6P7R","OSRAM Opto Semiconductors Inc.","LED GOLDEN DRAGON COOL WHT 2SMD",2483,0,"Calculate",25,1,"Digi-Reel®","Golden DRAGON® Plus","White, Cool","6000K","-","124 lm (97 lm ~ 150 lm)","350mA","3.2V","111 lm/W","-","1A","170°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1039-1-ND","LXML-PWC1-0100","Lumileds","LED LUXEON COOL WHITE 70CRI 3SMD",41303,0,"2.68480",25,1,"Cut Tape (CT)","LUXEON Rebel General Purpose White","White, Cool","4500K ~ 10000K","-","105 lm (Typ)","350mA","3V","100 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1039-6-ND","LXML-PWC1-0100","Lumileds","LED LUXEON COOL WHITE 70CRI 3SMD",41303,0,"Calculate",25,1,"Digi-Reel®","LUXEON Rebel General Purpose White","White, Cool","4500K ~ 10000K","-","105 lm (Typ)","350mA","3V","100 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1042-1-ND","LXML-PWN1-0100","Lumileds","LED LUXEON NEUTRAL WHITE 3SMD",5293,0,"2.68480",25,1,"Cut Tape (CT)","LUXEON Rebel General Purpose White","White, Neutral","3500K ~ 4500K","-","105 lm (Typ)","350mA","3V","100 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1042-6-ND","LXML-PWN1-0100","Lumileds","LED LUXEON NEUTRAL WHITE 3SMD",5293,0,"Calculate",25,1,"Digi-Reel®","LUXEON Rebel General Purpose White","White, Neutral","3500K ~ 4500K","-","105 lm (Typ)","350mA","3V","100 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXTE","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XT-E.jpg","XTEAWT-00-0000-000000GE3CT-ND","XTEAWT-00-0000-000000GE3","Cree Inc.","LED XLAMP COOL WHITE 5000K 2SMD",2978,0,"1.76000",25,1,"Cut Tape (CT)","XLamp® XT-E","White, Cool","5000K","135 lm (130 lm ~ 139 lm)","-","350mA","2.85V","135 lm/W","-","1.5A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXTE","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XT-E.jpg","XTEAWT-00-0000-000000GE3DKR-ND","XTEAWT-00-0000-000000GE3","Cree Inc.","LED XLAMP COOL WHITE 5000K 2SMD",2978,0,"Calculate",25,1,"Digi-Reel®","XLamp® XT-E","White, Cool","5000K","135 lm (130 lm ~ 139 lm)","-","350mA","2.85V","135 lm/W","-","1.5A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XP-E.jpg","XPEWHT-L1-R250-00E01CT-ND","XPEWHT-L1-R250-00E01","Cree Inc.","LED XLAMP COOL WHITE 70CRI 2SMD",3621,0,"2.99000",25,1,"Cut Tape (CT)","XLamp® XP-E","White, Cool","5000K ~ 10000K","-","118 lm (114 lm ~ 122 lm)","350mA","3.05V","111 lm/W","70 (Typ)","1A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XP-E.jpg","XPEWHT-L1-R250-00E01DKR-ND","XPEWHT-L1-R250-00E01","Cree Inc.","LED XLAMP COOL WHITE 70CRI 2SMD",3621,0,"Calculate",25,1,"Digi-Reel®","XLamp® XP-E","White, Cool","5000K ~ 10000K","-","118 lm (114 lm ~ 122 lm)","350mA","3.05V","111 lm/W","70 (Typ)","1A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/17/DS61-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWN2.JPG","1416-1041-1-ND","LXML-PWC2","Lumileds","LED LUXEON COOL WHITE 5650K 3SMD",11254,0,"2.98640",25,1,"Cut Tape (CT)","LUXEON Rebel ES","White, Cool","5650K","-","235 lm (Typ)","700mA","2.9V","116 lm/W","60","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/17/DS61-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWN2.JPG","1416-1041-6-ND","LXML-PWC2","Lumileds","LED LUXEON COOL WHITE 5650K 3SMD",11254,0,"Calculate",25,1,"Digi-Reel®","LUXEON Rebel ES","White, Cool","5650K","-","235 lm (Typ)","700mA","2.9V","116 lm/W","60","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/17/DS61-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWN2.JPG","1416-1044-1-ND","LXML-PWN2","Lumileds","LED LUXEON NEU WHITE 4100K 3SMD",4233,0,"2.98640",25,1,"Cut Tape (CT)","LUXEON Rebel ES","White, Neutral","4100K","-","230 lm (Typ)","700mA","2.9V","113 lm/W","60","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/17/DS61-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWN2.JPG","1416-1044-6-ND","LXML-PWN2","Lumileds","LED LUXEON NEU WHITE 4100K 3SMD",4233,0,"Calculate",25,1,"Digi-Reel®","LUXEON Rebel ES","White, Neutral","4100K","-","230 lm (Typ)","700mA","2.9V","113 lm/W","60","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1326-1-ND","LXZ2-2280-3","Lumileds","LED LUXEON WARM WHITE 2200K 2SMD",6964,0,"2.83040",25,1,"Cut Tape (CT)","LUXEON Z ES","White, Warm","2200K 3-Step MacAdam Ellipse","150 lm (Typ)","-","700mA","2.8V","77 lm/W","80","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1326-6-ND","LXZ2-2280-3","Lumileds","LED LUXEON WARM WHITE 2200K 2SMD",6964,0,"Calculate",25,1,"Digi-Reel®","LUXEON Z ES","White, Warm","2200K 3-Step MacAdam Ellipse","150 lm (Typ)","-","700mA","2.8V","77 lm/W","80","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1040-1-ND","LXML-PWC1-0120","Lumileds","LED LUXEON COOL WHITE 70CRI 3SMD",5819,0,"2.85800",25,1,"Cut Tape (CT)","LUXEON Rebel General Purpose White","White, Cool","4500K ~ 10000K","-","124 lm (Typ)","350mA","3V","118 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1040-6-ND","LXML-PWC1-0120","Lumileds","LED LUXEON COOL WHITE 70CRI 3SMD",5819,0,"Calculate",25,1,"Digi-Reel®","LUXEON Rebel General Purpose White","White, Cool","4500K ~ 10000K","-","124 lm (Typ)","350mA","3V","118 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1043-1-ND","LXML-PWN1-0120","Lumileds","LED LUXEON NEUTRAL WHITE 3SMD",4314,0,"2.85800",25,1,"Cut Tape (CT)","LUXEON Rebel General Purpose White","White, Neutral","3500K ~ 4500K","-","124 lm (Typ)","350mA","3V","118 lm/W","65 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1043-6-ND","LXML-PWN1-0120","Lumileds","LED LUXEON NEUTRAL WHITE 3SMD",4314,0,"Calculate",25,1,"Digi-Reel®","LUXEON Rebel General Purpose White","White, Neutral","3500K ~ 4500K","-","124 lm (Typ)","350mA","3V","118 lm/W","65 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/photos/Cree%20Photos/XPG-Series.jpg","XPGWHT-L1-0000-00BE8CT-ND","XPGWHT-L1-0000-00BE8","Cree Inc.","LED XLAMP WARM WHITE 2700K 2SMD",9576,0,"3.96000",25,1,"Cut Tape (CT)","XLamp® XP-G","White, Warm","2700K","-","97 lm (94 lm ~ 100 lm)","350mA","2.9V","96 lm/W","80 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/photos/Cree%20Photos/XPG-Series.jpg","XPGWHT-L1-0000-00BE8DKR-ND","XPGWHT-L1-0000-00BE8","Cree Inc.","LED XLAMP WARM WHITE 2700K 2SMD",9576,0,"Calculate",25,1,"Digi-Reel®","XLamp® XP-G","White, Warm","2700K","-","97 lm (94 lm ~ 100 lm)","350mA","2.9V","96 lm/W","80 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/photos/Cree%20Photos/XPG-Series.jpg","XPGWHT-L1-0000-00G51CT-ND","XPGWHT-L1-0000-00G51","Cree Inc.","LED XLAMP COOL WHITE 6200K 2SMD",4557,0,"3.96000",25,1,"Cut Tape (CT)","XLamp® XP-G","White, Cool","6200K","-","135 lm (130 lm ~ 139 lm)","350mA","2.9V","133 lm/W","70 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/photos/Cree%20Photos/XPG-Series.jpg","XPGWHT-L1-0000-00G51DKR-ND","XPGWHT-L1-0000-00G51","Cree Inc.","LED XLAMP COOL WHITE 6200K 2SMD",4557,0,"Calculate",25,1,"Digi-Reel®","XLamp® XP-G","White, Cool","6200K","-","135 lm (130 lm ~ 139 lm)","350mA","2.9V","133 lm/W","70 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/photos/Cree%20Photos/XPG-Series.jpg","XPGWHT-L1-0000-00G53CT-ND","XPGWHT-L1-0000-00G53","Cree Inc.","LED XLAMP COOL WHITE 6000K 2SMD",1805,0,"4.08000",25,1,"Cut Tape (CT)","XLamp® XP-G","White, Cool","6000K","-","135 lm (130 lm ~ 139 lm)","350mA","2.9V","133 lm/W","70 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/photos/Cree%20Photos/XPG-Series.jpg","XPGWHT-L1-0000-00G53DKR-ND","XPGWHT-L1-0000-00G53","Cree Inc.","LED XLAMP COOL WHITE 6000K 2SMD",1805,0,"Calculate",25,1,"Digi-Reel®","XLamp® XP-G","White, Cool","6000K","-","135 lm (130 lm ~ 139 lm)","350mA","2.9V","133 lm/W","70 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-0000V5051CT-ND","XPLAWT-00-0000-0000V5051","Cree Inc.","LED XLAMP COOL WHITE 6200K 2SMD",7917,0,"6.72000",25,1,"Cut Tape (CT)","XLamp® XP-L","White, Cool","6200K","470 lm (460 lm ~ 480 lm)","-","1.05A","2.95V","152 lm/W","65 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-0000V5051DKR-ND","XPLAWT-00-0000-0000V5051","Cree Inc.","LED XLAMP COOL WHITE 6200K 2SMD",7917,0,"Calculate",25,1,"Digi-Reel®","XLamp® XP-L","White, Cool","6200K","470 lm (460 lm ~ 480 lm)","-","1.05A","2.95V","152 lm/W","65 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-0000V50E1CT-ND","XPLAWT-00-0000-0000V50E1","Cree Inc.","LED XLAMP COOL WHITE 6500K 2SMD",7990,0,"6.79000",25,1,"Cut Tape (CT)","XLamp® XP-L","White, Cool","6500K","470 lm (460 lm ~ 480 lm)","-","1.05A","2.95V","152 lm/W","65 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-0000V50E1DKR-ND","XPLAWT-00-0000-0000V50E1","Cree Inc.","LED XLAMP COOL WHITE 6500K 2SMD",7990,0,"Calculate",25,1,"Digi-Reel®","XLamp® XP-L","White, Cool","6500K","470 lm (460 lm ~ 480 lm)","-","1.05A","2.95V","152 lm/W","65 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/led-components-and-modules/products/xlamp/discrete-directional/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML2.pdf","http://media.digikey.com/Photos/Cree%20Photos/XMLBWT-00-0000-000LT50E4.JPG","XMLBWT-00-0000-000LT50E4CT-ND","XMLBWT-00-0000-000LT50E4","Cree Inc.","LED XLAMP NEUTRAL WHT 4500K 2SMD",1816,0,"7.53000",25,1,"Cut Tape (CT)","XLamp® XM-L2","White, Neutral","4500K","270 lm (260 lm ~ 280 lm)","-","700mA","2.85V","135 lm/W","75 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/led-components-and-modules/products/xlamp/discrete-directional/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML2.pdf","http://media.digikey.com/Photos/Cree%20Photos/XMLBWT-00-0000-000LT50E4.JPG","XMLBWT-00-0000-000LT50E4DKR-ND","XMLBWT-00-0000-000LT50E4","Cree Inc.","LED XLAMP NEUTRAL WHT 4500K 2SMD",1816,0,"Calculate",25,1,"Digi-Reel®","XLamp® XM-L2","White, Neutral","4500K","270 lm (260 lm ~ 280 lm)","-","700mA","2.85V","135 lm/W","75 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/led-components-and-modules/products/xlamp/discrete-directional/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML2.pdf","http://media.digikey.com/Photos/Cree%20Photos/XMLBWT-00-0000-000LT50E4.JPG","XMLBWT-00-0000-0000U20E1CT-ND","XMLBWT-00-0000-0000U20E1","Cree Inc.","LED XLAMP COOL WHITE 6500K 2SMD",1194,0,"8.62000",25,1,"Cut Tape (CT)","XLamp® XM-L2","White, Cool","6500K","310 lm (300 lm ~ 320 lm)","-","700mA","2.85V","155 lm/W","-","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/led-components-and-modules/products/xlamp/discrete-directional/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML2.pdf","http://media.digikey.com/Photos/Cree%20Photos/XMLBWT-00-0000-000LT50E4.JPG","XMLBWT-00-0000-0000U20E1DKR-ND","XMLBWT-00-0000-0000U20E1","Cree Inc.","LED XLAMP COOL WHITE 6500K 2SMD",1194,0,"Calculate",25,1,"Digi-Reel®","XLamp® XM-L2","White, Cool","6500K","310 lm (300 lm ~ 320 lm)","-","700mA","2.85V","155 lm/W","-","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XM-L.jpg","XMLAWT-00-0000-0000T6053CT-ND","XMLAWT-00-0000-0000T6053","Cree Inc.","LED XLAMP COOL WHITE 6000K 2SMD",1522,0,"6.95100",25,1,"Cut Tape (CT)","XLamp® XM-L","White, Cool","6000K","-","290 lm (280 lm ~ 300 lm)","700mA","2.9V","143 lm/W","65 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XM-L.jpg","XMLAWT-00-0000-0000T6053DKR-ND","XMLAWT-00-0000-0000T6053","Cree Inc.","LED XLAMP COOL WHITE 6000K 2SMD",1522,0,"Calculate",25,1,"Digi-Reel®","XLamp® XM-L","White, Cool","6000K","-","290 lm (280 lm ~ 300 lm)","700mA","2.9V","143 lm/W","65 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLamp7090XRE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XR-E.jpg","XREWHT-L1-0000-00D01CT-ND","XREWHT-L1-0000-00D01","Cree Inc.","LED XLAMP COOL WHITE 75CRI 2SMD",2949,0,"12.38000",25,1,"Cut Tape (CT)","XLamp® XR-E","White, Cool","5000K ~ 10000K","-","111 lm (107 lm ~ 114 lm)","350mA","3.3V","96 lm/W","75 (Typ)","1A","90°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLamp7090XRE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XR-E.jpg","XREWHT-L1-0000-00D01DKR-ND","XREWHT-L1-0000-00D01","Cree Inc.","LED XLAMP COOL WHITE 75CRI 2SMD",2949,0,"Calculate",25,1,"Digi-Reel®","XLamp® XR-E","White, Cool","5000K ~ 10000K","-","111 lm (107 lm ~ 114 lm)","350mA","3.3V","96 lm/W","75 (Typ)","1A","90°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMCE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MCE4WT-A2-0000-000M01.JPG","MCE4WT-A2-0000-000M01CT-ND","MCE4WT-A2-0000-000M01","Cree Inc.","LED XLAMP COOL WHITE 8SMD",776,0,"24.77000",25,1,"Cut Tape (CT)","XLamp® MC-E","White, Cool","5000K ~ 10000K","-","460 lm (430 lm ~ 490 lm)","4 x 350mA","3.1V","106 lm/W","-","4 x 700mA","110°","Surface Mount","8-SMD, Gull Wing Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMCE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MCE4WT-A2-0000-000M01.JPG","MCE4WT-A2-0000-000M01DKR-ND","MCE4WT-A2-0000-000M01","Cree Inc.","LED XLAMP COOL WHITE 8SMD",776,0,"Calculate",25,1,"Digi-Reel®","XLamp® MC-E","White, Cool","5000K ~ 10000K","-","460 lm (430 lm ~ 490 lm)","4 x 350mA","3.1V","106 lm/W","-","4 x 700mA","110°","Surface Mount","8-SMD, Gull Wing Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XHP70.pdf","http://media.digikey.com/Photos/Cree%20Photos/XHP70.jpg","XHP70A-01-0000-0D0BN20E1CT-ND","XHP70A-01-0000-0D0BN20E1","Cree Inc.","LED XLAMP COOL WHITE 6500K 2SMD",341,0,"23.73000",25,1,"Cut Tape (CT)","Xlamp® XHP70","White, Cool","6500K","1650 lm (1590 lm ~ 1710 lm)","-","1.05A","12V","131 lm/W","70","2.4A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XHP70.pdf","http://media.digikey.com/Photos/Cree%20Photos/XHP70.jpg","XHP70A-01-0000-0D0BN20E1DKR-ND","XHP70A-01-0000-0D0BN20E1","Cree Inc.","LED XLAMP COOL WHITE 6500K 2SMD",341,0,"Calculate",25,1,"Digi-Reel®","Xlamp® XHP70","White, Cool","6500K","1650 lm (1590 lm ~ 1710 lm)","-","1.05A","12V","131 lm/W","70","2.4A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.luminus.com/products/PDS-002326%20Mid%20Power%202016%20Rev6.pdf","http://media.digikey.com/Renders/Luminus%20Devices%20Renders/0806%20(2016%20Metric).jpg","1214-1211-1-ND","MP-2016-1100-30-80","Luminus Devices Inc.","LED XNOVA WARM WHITE 3000K 0806",68124,0,"0.29800",25,1,"Cut Tape (CT)","MP-2016","White, Warm","3000K (Typ)","-","22 lm (Typ)","60mA","3V","122 lm/W","80","120mA","110°","Surface Mount","0806 (2016 Metric)"
"http://www.luminus.com/products/PDS-002326%20Mid%20Power%202016%20Rev6.pdf","http://media.digikey.com/Renders/Luminus%20Devices%20Renders/0806%20(2016%20Metric).jpg","1214-1211-6-ND","MP-2016-1100-30-80","Luminus Devices Inc.","LED XNOVA WARM WHITE 3000K 0806",68124,0,"Calculate",25,1,"Digi-Reel®","MP-2016","White, Warm","3000K (Typ)","-","22 lm (Typ)","60mA","3V","122 lm/W","80","120mA","110°","Surface Mount","0806 (2016 Metric)"
"http://www.luminus.com/products/PDS-002326%20Mid%20Power%202016%20Rev6.pdf","http://media.digikey.com/Renders/Luminus%20Devices%20Renders/0806%20(2016%20Metric).jpg","1214-1209-1-ND","MP-2016-1100-50-70","Luminus Devices Inc.","LED XNOVA COOL WHITE 5000K 0806",12501,0,"0.29800",25,1,"Cut Tape (CT)","MP-2016","White, Cool","5000K (Typ)","-","27 lm (Typ)","60mA","3V","150 lm/W","70","120mA","110°","Surface Mount","0806 (2016 Metric)"
"http://www.luminus.com/products/PDS-002326%20Mid%20Power%202016%20Rev6.pdf","http://media.digikey.com/Renders/Luminus%20Devices%20Renders/0806%20(2016%20Metric).jpg","1214-1209-6-ND","MP-2016-1100-50-70","Luminus Devices Inc.","LED XNOVA COOL WHITE 5000K 0806",12501,0,"Calculate",25,1,"Digi-Reel®","MP-2016","White, Cool","5000K (Typ)","-","27 lm (Typ)","60mA","3V","150 lm/W","70","120mA","110°","Surface Mount","0806 (2016 Metric)"
"http://www.luminus.com/products/PDS-002326%20Mid%20Power%202016%20Rev6.pdf","http://media.digikey.com/Renders/Luminus%20Devices%20Renders/0806%20(2016%20Metric).jpg","1214-1212-1-ND","MP-2016-1100-40-80","Luminus Devices Inc.","LED XNOVA NEUTRAL WHT 4000K 0806",6050,0,"0.29800",25,1,"Cut Tape (CT)","MP-2016","White, Neutral","4000K (Typ)","-","24 lm (Typ)","60mA","3V","133 lm/W","80","120mA","110°","Surface Mount","0806 (2016 Metric)"
"http://www.luminus.com/products/PDS-002326%20Mid%20Power%202016%20Rev6.pdf","http://media.digikey.com/Renders/Luminus%20Devices%20Renders/0806%20(2016%20Metric).jpg","1214-1212-6-ND","MP-2016-1100-40-80","Luminus Devices Inc.","LED XNOVA NEUTRAL WHT 4000K 0806",6050,0,"Calculate",25,1,"Digi-Reel®","MP-2016","White, Neutral","4000K (Typ)","-","24 lm (Typ)","60mA","3V","133 lm/W","80","120mA","110°","Surface Mount","0806 (2016 Metric)"
"http://www.lumileds.com/uploads/459/DS208-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON3014.jpg","1416-1219-1-ND","L130-4080001400001","Lumileds","LED LUXEON NEU WHITE 4000K 2SMD",17123,0,"0.31840",25,1,"Cut Tape (CT)","LUXEON 3014","White, Neutral","4000K","-","23 lm (Typ)","60mA","3.1V","124 lm/W","80","100mA","-","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/459/DS208-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON3014.jpg","1416-1219-6-ND","L130-4080001400001","Lumileds","LED LUXEON NEU WHITE 4000K 2SMD",17023,0,"Calculate",25,1,"Digi-Reel®","LUXEON 3014","White, Neutral","4000K","-","23 lm (Typ)","60mA","3.1V","124 lm/W","80","100mA","-","Surface Mount","2-SMD, Flat Lead"
